Zone;Élément;Produit;Année;Unité;Valeur
Tchad;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.1
Tchéquie;Production;Viande de Volailles;2017;Milliers de tonnes;163
Tchéquie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;116
Tchéquie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;3
Tchéquie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;27
Tchéquie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;249
Tchéquie;Traitement;Viande de Volailles;2017;Milliers de tonnes;15
Tchéquie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Tchéquie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;234
Tchéquie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;21.96
Tchéquie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;82
Tchéquie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.5
Tchéquie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.49
Thaïlande;Production;Viande de Volailles;2017;Milliers de tonnes;1676
Thaïlande;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Thaïlande;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Thaïlande;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;796
Thaïlande;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;881
Thaïlande;Pertes;Viande de Volailles;2017;Milliers de tonnes;32
Thaïlande;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Thaïlande;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Thaïlande;Résidus;Viande de Volailles;2017;Milliers de tonnes;-48
Thaïlande;Nourriture;Viande de Volailles;2017;Milliers de tonnes;896
Thaïlande;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;12.95
Thaïlande;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;47
Thaïlande;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.35
Thaïlande;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.19
Timor-Leste;Production;Viande de Volailles;2017;Milliers de tonnes;1
Timor-Leste;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;11
Timor-Leste;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;7
Timor-Leste;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;5
Timor-Leste;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Timor-Leste;Nourriture;Viande de Volailles;2017;Milliers de tonnes;5
Timor-Leste;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;4.24
Timor-Leste;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;14
Timor-Leste;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.46
Timor-Leste;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.9
Togo;Production;Viande de Volailles;2017;Milliers de tonnes;40
Togo;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;16
Togo;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Togo;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Togo;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;54
Togo;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Togo;Nourriture;Viande de Volailles;2017;Milliers de tonnes;54
Togo;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;7.06
Togo;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;24
Togo;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.39
Togo;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.49
Trinité-et-Tobago;Production;Viande de Volailles;2017;Milliers de tonnes;61
Trinité-et-Tobago;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;23
Trinité-et-Tobago;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;8
Trinité-et-Tobago;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Trinité-et-Tobago;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;76
Trinité-et-Tobago;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Trinité-et-Tobago;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Trinité-et-Tobago;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Trinité-et-Tobago;Nourriture;Viande de Volailles;2017;Milliers de tonnes;75
Trinité-et-Tobago;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;54.54
Trinité-et-Tobago;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;189
Trinité-et-Tobago;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;16.63
Trinité-et-Tobago;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;13.05
Tunisie;Production;Viande de Volailles;2017;Milliers de tonnes;213
Tunisie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Tunisie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;15
Tunisie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Tunisie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;195
Tunisie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Tunisie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;195
Tunisie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;17.03
Tunisie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;57
Tunisie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.28
Tunisie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.39
Turkménistan;Production;Viande de Volailles;2017;Milliers de tonnes;20
Turkménistan;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;9
Turkménistan;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;2
Turkménistan;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;27
Turkménistan;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
Turkménistan;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Turkménistan;Nourriture;Viande de Volailles;2017;Milliers de tonnes;26
Turkménistan;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;4.52
Turkménistan;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;15
Turkménistan;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.53
Turkménistan;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.95
Turquie;Production;Viande de Volailles;2017;Milliers de tonnes;2192
Turquie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;3
Turquie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;92
Turquie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;429
Turquie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1674
Turquie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Turquie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1674
Turquie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;20.64
Turquie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;71
Turquie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.99
Turquie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.5
Ukraine;Production;Viande de Volailles;2017;Milliers de tonnes;1211
Ukraine;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;121
Ukraine;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;49
Ukraine;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;273
Ukraine;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1009
Ukraine;Traitement;Viande de Volailles;2017;Milliers de tonnes;3
Ukraine;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Ukraine;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1006
Ukraine;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;22.62
Ukraine;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;78
Ukraine;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.58
Ukraine;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.11
Uruguay;Production;Viande de Volailles;2017;Milliers de tonnes;33
Uruguay;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;3
Uruguay;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Uruguay;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;3
Uruguay;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;33
Uruguay;Traitement;Viande de Volailles;2017;Milliers de tonnes;2
Uruguay;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Uruguay;Nourriture;Viande de Volailles;2017;Milliers de tonnes;31
Uruguay;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;9.12
Uruguay;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;33
Uruguay;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.97
Uruguay;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.23
Vanuatu;Production;Viande de Volailles;2017;Milliers de tonnes;1
Vanuatu;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;4
Vanuatu;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;1
Vanuatu;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;3
Vanuatu;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Vanuatu;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Vanuatu;Nourriture;Viande de Volailles;2017;Milliers de tonnes;3
Vanuatu;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;11.66
Vanuatu;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;40
Vanuatu;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.05
Vanuatu;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.48
Venezuela (République bolivarienne du);Production;Viande de Volailles;2017;Milliers de tonnes;600
Venezuela (République bolivarienne du);Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;25
Venezuela (République bolivarienne du);Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-1
Venezuela (République bolivarienne du);Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Venezuela (République bolivarienne du);Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;626
Venezuela (République bolivarienne du);Pertes;Viande de Volailles;2017;Milliers de tonnes;30
Venezuela (République bolivarienne du);Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Venezuela (République bolivarienne du);Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Venezuela (République bolivarienne du);Nourriture;Viande de Volailles;2017;Milliers de tonnes;596
Venezuela (République bolivarienne du);Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;20.28
Venezuela (République bolivarienne du);Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;71
Venezuela (République bolivarienne du);Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.23
Venezuela (République bolivarienne du);Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.39
Viet Nam;Production;Viande de Volailles;2017;Milliers de tonnes;918
Viet Nam;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;291
Viet Nam;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;2
Viet Nam;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Viet Nam;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1206
Viet Nam;Pertes;Viande de Volailles;2017;Milliers de tonnes;39
Viet Nam;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Viet Nam;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Viet Nam;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1166
Viet Nam;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;12.33
Viet Nam;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;48
Viet Nam;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.01
Viet Nam;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.4
Yémen;Production;Viande de Volailles;2017;Milliers de tonnes;168
Yémen;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;78
Yémen;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Yémen;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Yémen;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;246
Yémen;Pertes;Viande de Volailles;2017;Milliers de tonnes;8
Yémen;Nourriture;Viande de Volailles;2017;Milliers de tonnes;237
Yémen;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;8.53
Yémen;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;30
Yémen;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.04
Yémen;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.85
Zambie;Production;Viande de Volailles;2017;Milliers de tonnes;49
Zambie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;12
Zambie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Zambie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Zambie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;60
Zambie;Pertes;Viande de Volailles;2017;Milliers de tonnes;2
Zambie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Zambie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Zambie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;58
Zambie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;3.42
Zambie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;11
Zambie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.15
Zambie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.72
Zimbabwe;Production;Viande de Volailles;2017;Milliers de tonnes;69
